transaction_id,customer_id,transaction_date,transaction_type,payment_method,channel,transaction_amount,fee_amount,transaction_status
TXN00127843,CUST000538,2024-12-01,Card Purchase,Debit Card,Mobile App,10152.12,76.3,Completed
TXN00130423,CUST000129,2024-12-01,Card Purchase,Debit Card,Web,2989.39,29.55,Completed
TXN00130473,CUST011709,2024-12-01,Online Payment,QR Payment,Web,20286.29,156.19,Completed
TXN00131800,CUST008360,2024-12-01,Card Purchase,Mobile Wallet,Web,9374.59,84.42,Completed
TXN00132076,CUST000779,2024-12-01,Online Payment,Mobile Wallet,POS,5549.25,48.87,Completed
TXN00132157,CUST002668,2024-12-01,Bank Transfer,Debit Card,Mobile App,190587.49,878.72,Completed
TXN00133948,CUST000380,2024-12-01,Bank Transfer,Credit Card,Web,51057.65,208.67,Completed
TXN00135674,CUST002688,2024-12-01,Card Purchase,Bank Transfer,Web,19110.67,173.54,Completed
TXN00135810,CUST004997,2024-12-01,Cash Withdrawal,Bank Transfer,Web,9224.39,125.95,Completed
TXN00136563,CUST007137,2024-12-01,Bank Transfer,QR Payment,Mobile App,101443.94,316.73,Completed
TXN00138497,CUST009762,2024-12-01,Card Purchase,Bank Transfer,POS,3626.19,26.89,Completed
TXN00139061,CUST005825,2024-12-01,Card Purchase,Mobile Wallet,POS,7411.46,75.59,Completed
TXN00139201,CUST008589,2024-12-01,Card Purchase,QR Payment,ATM,12163.35,117.7,Completed
TXN00139437,CUST000946,2024-12-01,Card Purchase,Debit Card,Mobile App,10191.02,109.06,Completed
TXN00139997,CUST009348,2024-12-01,Bank Transfer,Debit Card,ATM,35633.72,166.59,Completed
TXN00140121,CUST005895,2024-12-01,Card Purchase,Mobile Wallet,Mobile App,6025.87,62.23,Completed
TXN00140915,CUST002266,2024-12-01,Online Payment,Credit Card,Mobile App,4988.88,46.85,Completed
TXN00141034,CUST007799,2024-12-01,Online Payment,Mobile Wallet,ATM,1600.04,17.36,Completed
TXN00141660,CUST006336,2024-12-01,Card Purchase,Debit Card,Mobile App,9332.28,82.94,Completed
TXN00142391,CUST008923,2024-12-01,Card Purchase,Credit Card,Mobile App,3090.29,27.22,Completed
TXN00142698,CUST000504,2024-12-01,Mobile Top-up,Mobile Wallet,Mobile App,2396.69,7.28,Completed
TXN00142780,CUST005949,2024-12-01,Bill Payment,Credit Card,POS,4642.31,31.61,Completed
TXN00143825,CUST004177,2024-12-01,Bill Payment,Debit Card,Mobile App,11804.47,84.04,Completed
TXN00144332,CUST006247,2024-12-01,Bank Transfer,Bank Transfer,Mobile App,17771.64,82.17,Completed
TXN00144386,CUST001438,2024-12-01,Mobile Top-up,Mobile Wallet,Mobile App,2609.25,7.07,Completed
TXN00144466,CUST001362,2024-12-01,Mobile Top-up,Credit Card,Web,1701.69,5.4,Completed
TXN00144948,CUST007586,2024-12-01,Bank Transfer,Bank Transfer,Mobile App,42177.25,163.28,Completed
TXN00145014,CUST001157,2024-12-01,Online Payment,Debit Card,Mobile App,5466.06,56.31,Completed
TXN00145117,CUST010868,2024-12-01,Card Purchase,Debit Card,Web,4132.04,41.45,Completed
TXN00146714,CUST009401,2024-12-01,Online Payment,Debit Card,Web,16607.82,187.66,Completed
TXN00147824,CUST003959,2024-12-01,Bill Payment,Bank Transfer,Mobile App,10773.67,52.59,Completed
TXN00148001,CUST001854,2024-12-01,Bill Payment,Bank Transfer,Mobile App,5882.83,28.25,Completed
TXN00148647,CUST001927,2024-12-01,Bank Transfer,Debit Card,Web,28686.61,100.55,Completed
TXN00001130,CUST003638,2024-12-02,Card Purchase,Debit Card,Mobile App,2777.57,21.1,Completed
TXN00002227,CUST006587,2024-12-02,Mobile Top-up,Mobile Wallet,POS,1262.59,0.0,Failed
TXN00002357,CUST003352,2024-12-02,Cash Withdrawal,Debit Card,Web,7309.56,91.11,Completed
TXN00003341,CUST003810,2024-12-02,Online Payment,QR Payment,POS,2571.16,25.0,Completed
TXN00003896,CUST007431,2024-12-02,Card Purchase,QR Payment,ATM,17718.36,121.23,Completed
TXN00004179,CUST004030,2024-12-02,Mobile Top-up,Bank Transfer,Web,1721.56,4.33,Completed
TXN00004377,CUST004583,2024-12-02,Bill Payment,Credit Card,ATM,8491.97,50.23,Completed
TXN00004675,CUST007613,2024-12-02,Bank Transfer,Credit Card,POS,14593.4,62.69,Completed
TXN00004865,CUST005996,2024-12-02,Card Purchase,QR Payment,Mobile App,6610.98,56.56,Completed
TXN00005796,CUST009219,2024-12-02,Card Purchase,Debit Card,Mobile App,10312.53,75.72,Completed
TXN00007114,CUST009367,2024-12-02,Mobile Top-up,Bank Transfer,Web,2836.55,9.56,Completed
TXN00008457,CUST006525,2024-12-02,Online Payment,Mobile Wallet,ATM,9192.07,78.83,Completed
TXN00008493,CUST010340,2024-12-02,Bill Payment,Debit Card,POS,6925.53,48.31,Completed
TXN00009248,CUST005676,2024-12-02,Online Payment,Debit Card,POS,4877.37,56.78,Completed
TXN00010693,CUST007342,2024-12-02,Bill Payment,Debit Card,POS,20687.03,146.41,Completed
TXN00011899,CUST010894,2024-12-02,Card Purchase,Bank Transfer,POS,3989.7,42.91,Completed
TXN00013852,CUST000156,2024-12-02,Online Payment,Debit Card,Mobile App,4327.49,51.03,Completed
TXN00014454,CUST000427,2024-12-02,Online Payment,Mobile Wallet,ATM,10137.76,98.4,Completed
TXN00014828,CUST008224,2024-12-02,Mobile Top-up,Mobile Wallet,ATM,358.06,0.88,Completed
TXN00015223,CUST004598,2024-12-02,Bank Transfer,Mobile Wallet,Mobile App,9467.15,42.09,Completed
TXN00016752,CUST005821,2024-12-02,Online Payment,QR Payment,ATM,13229.37,128.91,Completed
TXN00016929,CUST004718,2024-12-02,Bill Payment,Bank Transfer,POS,18151.91,88.25,Completed
TXN00017091,CUST007126,2024-12-02,Cash Withdrawal,Credit Card,Mobile App,11839.88,117.4,Completed
TXN00017962,CUST003507,2024-12-02,Bill Payment,Debit Card,Mobile App,4290.08,30.34,Completed
TXN00019186,CUST002711,2024-12-02,Mobile Top-up,Mobile Wallet,ATM,2368.58,5.99,Completed
TXN00020454,CUST002559,2024-12-02,Online Payment,QR Payment,POS,10030.97,117.39,Completed
TXN00022009,CUST006242,2024-12-02,Bank Transfer,Bank Transfer,Web,32352.62,153.53,Completed
TXN00022850,CUST006101,2024-12-02,Online Payment,Debit Card,Web,4070.83,37.35,Completed
TXN00024114,CUST001088,2024-12-02,Card Purchase,Mobile Wallet,Web,10729.98,80.55,Completed
TXN00024291,CUST005838,2024-12-02,Cash Withdrawal,Credit Card,Mobile App,22723.0,266.89,Completed
TXN00025831,CUST003242,2024-12-02,Card Purchase,Credit Card,Branch,8042.91,64.99,Completed
TXN00026626,CUST011098,2024-12-02,Card Purchase,Debit Card,Mobile App,9813.55,83.5,Completed
TXN00026923,CUST001921,2024-12-02,Bill Payment,Debit Card,Mobile App,10468.49,75.16,Completed
TXN00027833,CUST000371,2024-12-02,Cash Withdrawal,Debit Card,POS,19169.47,250.58,Completed
TXN00029128,CUST001338,2024-12-02,Online Payment,Mobile Wallet,Mobile App,2676.96,22.79,Completed
TXN00029264,CUST007704,2024-12-02,Online Payment,Credit Card,POS,20411.87,211.91,Completed
TXN00029775,CUST003074,2024-12-02,Card Purchase,Bank Transfer,Mobile App,11718.88,126.3,Completed
TXN00031137,CUST004668,2024-12-02,Mobile Top-up,Mobile Wallet,Web,1021.33,3.65,Completed
TXN00031469,CUST003057,2024-12-02,Bill Payment,Credit Card,Mobile App,8814.62,58.86,Completed
TXN00032370,CUST008790,2024-12-02,Online Payment,Debit Card,POS,11052.33,0.0,Reversed
TXN00032440,CUST003581,2024-12-02,Card Purchase,Bank Transfer,Mobile App,3693.59,32.82,Completed
TXN00034424,CUST003119,2024-12-02,Card Purchase,Credit Card,Web,5872.93,57.99,Completed
TXN00035705,CUST001038,2024-12-02,Bank Transfer,Debit Card,Mobile App,25268.75,102.76,Completed
TXN00036617,CUST011256,2024-12-02,Bill Payment,Credit Card,Web,8040.05,40.29,Completed
TXN00037952,CUST007297,2024-12-02,Mobile Top-up,Debit Card,Mobile App,3349.0,7.91,Completed
TXN00038022,CUST011856,2024-12-02,Cash Withdrawal,Mobile Wallet,POS,12894.08,158.26,Completed
TXN00040226,CUST007512,2024-12-02,Bill Payment,Debit Card,Mobile App,7724.4,38.95,Completed
TXN00040948,CUST006691,2024-12-02,Bill Payment,Mobile Wallet,ATM,8477.96,40.97,Completed
TXN00041787,CUST004607,2024-12-02,Mobile Top-up,Bank Transfer,Mobile App,778.09,2.79,Completed
TXN00042099,CUST011841,2024-12-02,Card Purchase,QR Payment,POS,10788.27,102.39,Completed
TXN00042678,CUST004852,2024-12-02,Online Payment,Mobile Wallet,Mobile App,18717.1,158.57,Completed
TXN00043117,CUST011887,2024-12-02,Bank Transfer,Bank Transfer,Mobile App,24704.64,92.31,Completed
TXN00043144,CUST007270,2024-12-02,Card Purchase,Debit Card,POS,30396.1,217.5,Completed
TXN00043289,CUST002417,2024-12-02,Card Purchase,Credit Card,POS,2146.2,22.31,Completed
TXN00044821,CUST003306,2024-12-02,Card Purchase,Mobile Wallet,Mobile App,1659.07,13.13,Completed
TXN00044852,CUST002766,2024-12-02,Mobile Top-up,Mobile Wallet,Mobile App,2029.6,5.39,Completed
TXN00045142,CUST007430,2024-12-02,Bill Payment,Bank Transfer,Mobile App,2620.65,16.07,Completed
TXN00047084,CUST005247,2024-12-02,Cash Withdrawal,Bank Transfer,POS,19775.44,226.19,Completed
TXN00047189,CUST006046,2024-12-02,Online Payment,Mobile Wallet,ATM,8780.32,69.93,Completed
TXN00048711,CUST000393,2024-12-02,Card Purchase,Credit Card,Mobile App,7343.1,58.96,Completed
TXN00048890,CUST010807,2024-12-02,Bill Payment,Bank Transfer,POS,17929.82,102.87,Completed
TXN00049256,CUST007286,2024-12-02,Bank Transfer,Credit Card,ATM,23923.83,74.8,Completed
TXN00049764,CUST000078,2024-12-02,Online Payment,Debit Card,Mobile App,6504.23,66.15,Completed
TXN00051153,CUST011041,2024-12-02,Online Payment,Credit Card,Mobile App,16924.64,164.86,Completed
TXN00051898,CUST000994,2024-12-02,Bill Payment,QR Payment,Mobile App,9759.27,59.13,Completed
TXN00059019,CUST000094,2024-12-02,Bank Transfer,Bank Transfer,POS,17573.39,67.03,Completed
TXN00059816,CUST001470,2024-12-02,Cash Withdrawal,QR Payment,POS,17059.12,212.08,Completed
TXN00060272,CUST003746,2024-12-02,Card Purchase,Credit Card,Mobile App,15164.55,122.84,Completed
TXN00062559,CUST002675,2024-12-02,Bill Payment,Mobile Wallet,Mobile App,4789.76,33.88,Completed
TXN00063327,CUST006038,2024-12-02,Cash Withdrawal,Debit Card,Mobile App,18449.92,230.64,Completed
TXN00063936,CUST009478,2024-12-02,Bill Payment,Debit Card,Mobile App,6060.77,41.24,Completed
TXN00064085,CUST009786,2024-12-02,Bill Payment,Debit Card,Mobile App,18428.18,86.67,Completed
TXN00064688,CUST003543,2024-12-02,Online Payment,QR Payment,Mobile App,2629.12,27.32,Completed
TXN00065434,CUST011373,2024-12-02,Cash Withdrawal,Debit Card,Web,19199.97,196.75,Completed
TXN00065650,CUST007710,2024-12-02,Bill Payment,Debit Card,POS,10336.94,73.23,Completed
TXN00066030,CUST003138,2024-12-02,Online Payment,Debit Card,POS,15407.74,131.32,Completed
TXN00067023,CUST000912,2024-12-02,Bill Payment,Mobile Wallet,Web,29491.1,151.81,Completed
TXN00067127,CUST009070,2024-12-02,Bill Payment,Mobile Wallet,ATM,5303.26,37.66,Completed
TXN00067861,CUST008338,2024-12-02,Bill Payment,Debit Card,Branch,5257.35,27.98,Completed
TXN00068115,CUST000357,2024-12-02,Card Purchase,Mobile Wallet,Mobile App,4627.24,41.33,Completed
TXN00068399,CUST008752,2024-12-02,Card Purchase,Debit Card,POS,960.09,10.28,Completed
TXN00069449,CUST009654,2024-12-02,Cash Withdrawal,Debit Card,Mobile App,25118.72,229.92,Completed
TXN00070026,CUST006721,2024-12-02,Bank Transfer,Bank Transfer,Mobile App,16023.97,50.22,Completed
TXN00070552,CUST011935,2024-12-02,Online Payment,QR Payment,Mobile App,6539.87,0.0,Failed
TXN00071399,CUST003435,2024-12-02,Bank Transfer,Bank Transfer,Mobile App,19174.97,87.59,Completed
TXN00073251,CUST001735,2024-12-02,Mobile Top-up,Bank Transfer,Web,666.33,1.65,Completed
TXN00073296,CUST006492,2024-12-02,Card Purchase,Bank Transfer,Web,6869.27,59.09,Completed
TXN00073578,CUST003398,2024-12-02,Online Payment,Credit Card,POS,31919.89,319.74,Completed
TXN00073914,CUST001890,2024-12-02,Card Purchase,Bank Transfer,POS,3456.53,27.9,Completed
TXN00073962,CUST005897,2024-12-02,Bank Transfer,Debit Card,Mobile App,84035.53,256.13,Completed
TXN00074025,CUST004246,2024-12-02,Card Purchase,Bank Transfer,ATM,34852.02,288.96,Completed
TXN00074397,CUST003306,2024-12-02,Online Payment,QR Payment,POS,17903.16,199.58,Completed
TXN00075370,CUST011314,2024-12-02,Card Purchase,Mobile Wallet,Mobile App,3694.9,29.71,Completed
TXN00076160,CUST004403,2024-12-02,Card Purchase,Debit Card,POS,2626.44,24.18,Completed
TXN00076353,CUST007722,2024-12-02,Card Purchase,QR Payment,Web,11875.27,109.02,Completed
TXN00076637,CUST008262,2024-12-02,Online Payment,Bank Transfer,POS,11760.29,91.71,Completed
TXN00077181,CUST009822,2024-12-02,Bill Payment,Bank Transfer,Mobile App,3118.95,18.45,Completed
TXN00077902,CUST011867,2024-12-02,Card Purchase,Debit Card,ATM,10985.55,110.36,Completed
TXN00078338,CUST010647,2024-12-02,Mobile Top-up,Debit Card,ATM,4433.27,14.41,Completed
TXN00081086,CUST011335,2024-12-02,Cash Withdrawal,Debit Card,Mobile App,3441.11,45.1,Completed
TXN00081665,CUST010517,2024-12-02,Bill Payment,QR Payment,POS,6406.59,38.07,Completed
TXN00081949,CUST002203,2024-12-02,Bill Payment,Debit Card,Mobile App,17310.69,97.47,Completed
TXN00082133,CUST007911,2024-12-02,Bill Payment,Debit Card,ATM,6310.71,29.73,Completed
TXN00082217,CUST010564,2024-12-02,Bill Payment,Credit Card,POS,12674.62,73.34,Completed
TXN00082229,CUST004359,2024-12-02,Online Payment,Debit Card,Mobile App,4523.68,36.73,Completed
TXN00082352,CUST011446,2024-12-02,Cash Withdrawal,Mobile Wallet,Mobile App,9228.56,87.94,Completed
TXN00082972,CUST006385,2024-12-02,Card Purchase,Bank Transfer,POS,5320.73,52.25,Completed
TXN00083647,CUST009847,2024-12-02,Bank Transfer,Credit Card,POS,7590.37,23.62,Completed
TXN00085774,CUST000598,2024-12-02,Bill Payment,Debit Card,Mobile App,5856.05,36.18,Completed
TXN00087395,CUST010997,2024-12-02,Bill Payment,Bank Transfer,Web,32856.55,168.78,Completed
TXN00088494,CUST001741,2024-12-02,Bank Transfer,Mobile Wallet,Web,6665.51,24.61,Completed
TXN00088524,CUST011924,2024-12-02,Cash Withdrawal,Mobile Wallet,Mobile App,21854.46,264.48,Completed
TXN00088724,CUST001972,2024-12-02,Card Purchase,Credit Card,ATM,10531.35,83.21,Completed
TXN00089889,CUST007810,2024-12-02,Card Purchase,Bank Transfer,Mobile App,806.2,6.07,Completed
TXN00090141,CUST003664,2024-12-02,Bank Transfer,Bank Transfer,POS,13321.91,42.17,Completed
TXN00092511,CUST002668,2024-12-02,Mobile Top-up,Bank Transfer,Mobile App,3478.82,11.79,Completed
TXN00092582,CUST007977,2024-12-02,Bank Transfer,Credit Card,POS,11711.71,46.28,Completed
TXN00092660,CUST002358,2024-12-02,Online Payment,Credit Card,POS,15049.29,170.23,Completed
TXN00093060,CUST007623,2024-12-02,Bill Payment,Debit Card,Mobile App,10099.65,45.83,Completed
TXN00094791,CUST005180,2024-12-02,Bank Transfer,Debit Card,ATM,30550.94,113.61,Completed
TXN00095385,CUST006132,2024-12-02,Mobile Top-up,Bank Transfer,Web,1266.08,0.0,Failed
TXN00096991,CUST008174,2024-12-02,Card Purchase,Credit Card,POS,6163.8,56.11,Completed
TXN00097015,CUST006920,2024-12-02,Cash Withdrawal,Bank Transfer,Mobile App,37041.22,411.02,Completed
TXN00098424,CUST011691,2024-12-02,Cash Withdrawal,Mobile Wallet,POS,5223.04,66.78,Completed
TXN00098459,CUST007864,2024-12-02,Online Payment,QR Payment,POS,8773.33,75.37,Completed
TXN00098516,CUST005715,2024-12-02,Bill Payment,Bank Transfer,ATM,1813.34,10.21,Completed
TXN00098843,CUST007571,2024-12-02,Bill Payment,Debit Card,Mobile App,3955.08,22.15,Completed
TXN00099148,CUST010180,2024-12-02,Bill Payment,Credit Card,Web,7436.38,51.09,Completed
TXN00099172,CUST004180,2024-12-02,Mobile Top-up,Mobile Wallet,Mobile App,4068.46,10.4,Completed
TXN00099720,CUST002923,2024-12-02,Cash Withdrawal,Mobile Wallet,Web,14336.71,133.68,Completed
TXN00099978,CUST004861,2024-12-02,Cash Withdrawal,Credit Card,Web,22148.0,305.45,Completed
TXN00101378,CUST005785,2024-12-02,Online Payment,Credit Card,POS,23784.94,261.91,Completed
TXN00102010,CUST002927,2024-12-02,Mobile Top-up,Debit Card,ATM,2437.6,0.0,Failed
TXN00102796,CUST010691,2024-12-02,Card Purchase,QR Payment,Web,13392.61,112.44,Completed
TXN00102914,CUST009578,2024-12-02,Cash Withdrawal,Mobile Wallet,Web,17537.19,201.31,Completed
TXN00103191,CUST008841,2024-12-02,Cash Withdrawal,Debit Card,ATM,15814.86,217.88,Completed
TXN00104176,CUST007710,2024-12-02,Online Payment,Debit Card,POS,29097.73,224.59,Completed
TXN00106035,CUST011168,2024-12-02,Online Payment,Debit Card,Mobile App,4812.82,45.64,Completed
TXN00106812,CUST004175,2024-12-02,Mobile Top-up,Debit Card,Branch,3336.2,8.4,Completed
TXN00106917,CUST009259,2024-12-02,Card Purchase,Debit Card,Mobile App,8611.44,71.2,Completed
TXN00107212,CUST000391,2024-12-02,Card Purchase,QR Payment,Mobile App,2689.17,23.98,Completed
TXN00108036,CUST005426,2024-12-02,Card Purchase,Debit Card,ATM,11168.02,104.17,Completed
TXN00108537,CUST007527,2024-12-02,Bill Payment,Debit Card,Branch,8760.64,55.72,Completed
TXN00109188,CUST000558,2024-12-02,Card Purchase,Debit Card,Mobile App,3228.28,0.0,Reversed
TXN00109675,CUST009230,2024-12-02,Bank Transfer,Debit Card,ATM,69748.77,212.28,Completed
TXN00109793,CUST000122,2024-12-02,Card Purchase,Credit Card,Web,6310.71,53.93,Completed
TXN00110018,CUST006874,2024-12-02,Bank Transfer,QR Payment,POS,35018.3,129.43,Completed
TXN00110070,CUST003059,2024-12-02,Cash Withdrawal,Bank Transfer,Web,36494.93,459.14,Completed
TXN00113384,CUST003826,2024-12-02,Mobile Top-up,Bank Transfer,Web,527.96,1.85,Completed
TXN00113412,CUST006332,2024-12-02,Bill Payment,Bank Transfer,Web,7599.17,45.89,Completed
TXN00114881,CUST003815,2024-12-02,Bank Transfer,Debit Card,POS,47234.11,0.0,Reversed
TXN00115139,CUST006113,2024-12-02,Card Purchase,Mobile Wallet,POS,3631.3,26.52,Completed
TXN00115225,CUST006070,2024-12-02,Online Payment,Debit Card,Mobile App,2531.12,24.28,Completed
TXN00115386,CUST011078,2024-12-02,Bank Transfer,Bank Transfer,Web,20920.61,72.65,Completed
TXN00115945,CUST002453,2024-12-02,Cash Withdrawal,Debit Card,Mobile App,25124.1,293.46,Completed
TXN00115988,CUST007696,2024-12-02,Card Purchase,Mobile Wallet,ATM,9430.49,92.02,Completed
TXN00116369,CUST002446,2024-12-02,Card Purchase,Bank Transfer,ATM,4577.24,38.67,Completed
TXN00117840,CUST011592,2024-12-02,Card Purchase,Debit Card,Branch,6254.74,56.31,Completed
TXN00118297,CUST004982,2024-12-02,Cash Withdrawal,Bank Transfer,POS,5127.15,70.25,Completed
TXN00118771,CUST006160,2024-12-02,Online Payment,Bank Transfer,POS,16156.94,129.89,Completed
TXN00118801,CUST005345,2024-12-02,Bill Payment,Mobile Wallet,POS,20533.12,117.49,Completed
TXN00119798,CUST005847,2024-12-02,Bill Payment,Mobile Wallet,POS,7303.3,34.94,Completed
TXN00120580,CUST007514,2024-12-02,Card Purchase,Mobile Wallet,Web,6751.25,61.14,Completed
TXN00121036,CUST006841,2024-12-02,Bank Transfer,Credit Card,POS,127681.32,393.34,Completed
TXN00121058,CUST001614,2024-12-02,Card Purchase,Bank Transfer,Web,2339.73,17.32,Completed
TXN00122533,CUST007256,2024-12-02,Cash Withdrawal,Debit Card,Branch,13018.89,165.31,Completed
TXN00123211,CUST005060,2024-12-02,Cash Withdrawal,Debit Card,POS,5510.93,76.09,Completed
TXN00123336,CUST007302,2024-12-02,Bank Transfer,Debit Card,Web,46289.09,199.54,Completed
TXN00123607,CUST005535,2024-12-02,Bill Payment,Bank Transfer,Web,9461.05,65.5,Completed
TXN00123936,CUST003491,2024-12-02,Card Purchase,Mobile Wallet,Web,2234.78,17.12,Completed
TXN00124502,CUST007304,2024-12-02,Mobile Top-up,QR Payment,POS,4458.99,0.0,Reversed
TXN00124644,CUST008365,2024-12-02,Bill Payment,Bank Transfer,Mobile App,12664.67,90.11,Completed
TXN00124795,CUST000655,2024-12-02,Bank Transfer,Bank Transfer,Mobile App,36068.61,126.5,Completed
TXN00125255,CUST011446,2024-12-02,Mobile Top-up,Mobile Wallet,Mobile App,1147.48,4.07,Completed
TXN00126432,CUST000356,2024-12-02,Online Payment,Bank Transfer,Mobile App,2766.12,21.37,Completed
TXN00127032,CUST011706,2024-12-02,Card Purchase,QR Payment,Mobile App,9001.86,74.88,Completed
TXN00131060,CUST009530,2024-12-02,Card Purchase,Debit Card,Web,3280.22,0.0,Reversed
TXN00131097,CUST002392,2024-12-02,Cash Withdrawal,Debit Card,Mobile App,50633.72,659.51,Completed
TXN00131717,CUST007539,2024-12-02,Card Purchase,Debit Card,POS,13612.56,101.26,Completed
TXN00132600,CUST006932,2024-12-02,Online Payment,Mobile Wallet,Mobile App,9603.17,77.64,Completed
TXN00133072,CUST006171,2024-12-02,Cash Withdrawal,Debit Card,Web,10252.69,100.69,Completed
TXN00133424,CUST006298,2024-12-02,Card Purchase,Debit Card,POS,8420.46,90.15,Completed
TXN00136704,CUST004401,2024-12-02,Bill Payment,QR Payment,Web,8284.27,40.98,Completed
TXN00137016,CUST007499,2024-12-02,Mobile Top-up,Debit Card,POS,2271.39,7.1,Completed
TXN00137163,CUST000733,2024-12-02,Mobile Top-up,Debit Card,Mobile App,1116.62,3.53,Completed
TXN00138870,CUST001636,2024-12-02,Bill Payment,Bank Transfer,Mobile App,14454.45,80.51,Completed
TXN00140314,CUST005490,2024-12-02,Mobile Top-up,Debit Card,Mobile App,2563.06,8.37,Completed
TXN00140808,CUST006188,2024-12-02,Cash Withdrawal,Debit Card,Mobile App,55155.03,776.43,Completed
TXN00141141,CUST005090,2024-12-02,Card Purchase,Debit Card,Mobile App,10139.21,105.43,Completed
TXN00141173,CUST010730,2024-12-02,Mobile Top-up,Bank Transfer,Branch,470.74,1.12,Completed
